fecha,hospital,provincia,dia_semana,mes,year,pacientes_ayer,temperatura_media,temperatura_maxima,temperatura_minima,viento,viento_maximo,precipitaciones,humedad,target_pacientes
2024-07-26,C.A.U. Burgos,Burgos,VIERNES,7,2024,136,20.5,32.9,12.0,17.6,27.8,0.0,62.0,121
2024-07-27,C.A.U. Burgos,Burgos,SÁBADO,7,2024,121,21.1,34.2,13.0,16.1,33.5,0.0,63.0,100
2024-07-28,C.A.U. Burgos,Burgos,DOMINGO,7,2024,100,24.1,37.0,16.0,17.0,27.8,0.0,47.0,120
2024-07-29,C.A.U. Burgos,Burgos,LUNES,7,2024,120,23.7,35.8,15.9,8.9,66.5,0.0,48.0,126
2024-07-30,C.A.U. Burgos,Burgos,MARTES,7,2024,126,24.1,34.8,17.0,7.8,22.2,13.72,54.0,136
2024-07-31,C.A.U. Burgos,Burgos,MIÉRCOLES,7,2024,136,23.7,34.5,14.0,8.7,24.1,0.25,45.0,138
2024-08-01,C.A.U. Burgos,Burgos,JUEVES,8,2024,138,21.4,32.5,16.0,17.0,35.2,0.0,62.0,125
2024-08-02,C.A.U. Burgos,Burgos,VIERNES,8,2024,125,17.2,24.1,14.0,24.3,33.5,0.0,77.0,122
2024-08-03,C.A.U. Burgos,Burgos,SÁBADO,8,2024,122,19.7,29.1,13.0,15.9,25.9,0.0,55.0,107
2024-08-04,C.A.U. Burgos,Burgos,DOMINGO,8,2024,107,21.9,34.0,12.0,9.4,25.9,0.0,45.0,95
2024-08-05,C.A.U. Burgos,Burgos,LUNES,8,2024,95,23.2,35.5,13.2,11.1,25.9,0.0,48.0,149
2024-08-06,C.A.U. Burgos,Burgos,MARTES,8,2024,149,21.1,31.9,15.0,17.6,31.3,0.0,63.0,135
2024-08-07,C.A.U. Burgos,Burgos,MIÉRCOLES,8,2024,135,20.3,29.1,14.0,21.7,31.7,0.0,67.0,101
2024-08-08,C.A.U. Burgos,Burgos,JUEVES,8,2024,101,21.3,33.1,15.0,18.3,25.9,0.0,66.0,130
2024-08-09,C.A.U. Burgos,Burgos,VIERNES,8,2024,130,22.4,34.9,15.0,18.7,27.8,0.0,61.0,133
2024-08-10,C.A.U. Burgos,Burgos,SÁBADO,8,2024,133,25.4,37.1,16.0,10.9,22.2,0.0,45.0,134
2024-08-11,C.A.U. Burgos,Burgos,DOMINGO,8,2024,134,27.3,37.2,18.0,12.0,29.4,0.0,29.0,106
2024-08-12,C.A.U. Burgos,Burgos,LUNES,8,2024,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148
2024-08-13,C.A.U. Burgos,Burgos,MARTES,8,2024,148,18.9,27.0,14.0,11.3,22.2,4.57,73.0,136
2024-08-14,C.A.U. Burgos,Burgos,MIÉRCOLES,8,2024,136,16.8,23.5,10.0,16.1,29.4,0.0,70.0,123
2024-08-15,C.A.U. Burgos,Burgos,JUEVES,8,2024,123,15.4,24.8,8.0,17.2,29.4,0.0,60.0,135
2024-08-16,C.A.U. Burgos,Burgos,VIERNES,8,2024,135,18.7,29.7,6.9,11.9,20.6,0.0,41.0,149
2024-08-17,C.A.U. Burgos,Burgos,SÁBADO,8,2024,149,20.8,31.5,11.1,10.9,31.7,0.0,47.0,104
2024-08-18,C.A.U. Burgos,Burgos,DOMINGO,8,2024,104,19.2,27.7,12.0,13.5,25.9,0.0,71.0,124
2024-08-19,C.A.U. Burgos,Burgos,LUNES,8,2024,124,18.1,30.5,9.0,12.0,22.2,0.0,48.0,127
2024-08-20,C.A.U. Burgos,Burgos,MARTES,8,2024,127,21.8,29.5,12.0,17.2,33.5,0.0,41.0,153
2024-08-21,C.A.U. Burgos,Burgos,MIÉRCOLES,8,2024,153,19.3,28.0,13.0,19.6,27.8,0.0,64.0,128
2024-08-22,C.A.U. Burgos,Burgos,JUEVES,8,2024,128,21.3,34.0,10.0,9.3,24.1,0.0,49.0,112
2024-08-23,C.A.U. Burgos,Burgos,VIERNES,8,2024,112,21.7,33.0,10.6,7.8,22.2,0.0,40.0,129
2024-08-24,C.A.U. Burgos,Burgos,SÁBADO,8,2024,129,21.7,32.8,14.0,18.1,35.2,0.0,46.0,118
2024-08-25,C.A.U. Burgos,Burgos,DOMINGO,8,2024,118,14.9,20.0,11.0,27.6,37.0,0.0,75.0,107
2024-08-26,C.A.U. Burgos,Burgos,LUNES,8,2024,107,16.3,26.2,9.9,16.9,27.8,0.0,64.0,140
2024-08-27,C.A.U. Burgos,Burgos,MARTES,8,2024,140,20.4,32.5,7.9,6.1,20.6,0.0,44.0,118
2024-08-28,C.A.U. Burgos,Burgos,MIÉRCOLES,8,2024,118,22.3,33.3,11.0,11.1,25.9,0.0,45.0,130
2024-08-29,C.A.U. Burgos,Burgos,JUEVES,8,2024,130,18.3,27.5,15.0,13.7,33.5,3.05,83.0,109
2024-08-30,C.A.U. Burgos,Burgos,VIERNES,8,2024,109,18.2,25.4,14.0,14.3,37.0,1.02,85.0,113
2024-08-31,C.A.U. Burgos,Burgos,SÁBADO,8,2024,113,18.0,29.0,14.0,8.9,50.0,36.07,81.0,108
2024-09-01,C.A.U. Burgos,Burgos,DOMINGO,9,2024,108,19.3,26.0,14.0,12.0,20.6,0.0,76.0,110
2024-09-02,C.A.U. Burgos,Burgos,LUNES,9,2024,110,17.9,25.1,14.0,15.7,29.4,0.0,83.0,119
2024-09-03,C.A.U. Burgos,Burgos,MARTES,9,2024,119,13.9,16.9,12.0,22.8,33.5,0.0,90.0,119
2024-09-04,C.A.U. Burgos,Burgos,MIÉRCOLES,9,2024,119,14.1,19.1,12.0,17.6,29.4,3.05,78.0,101
2024-09-05,C.A.U. Burgos,Burgos,JUEVES,9,2024,101,12.7,18.5,10.0,10.9,22.2,0.0,73.0,122
2024-09-06,C.A.U. Burgos,Burgos,VIERNES,9,2024,122,12.6,19.7,8.0,11.3,20.6,3.05,67.0,105
2024-09-07,C.A.U. Burgos,Burgos,SÁBADO,9,2024,105,13.4,20.5,8.0,15.0,25.9,0.25,64.0,107
2024-09-08,C.A.U. Burgos,Burgos,DOMINGO,9,2024,107,14.1,21.9,9.0,10.9,22.2,0.0,70.0,110
2024-09-09,C.A.U. Burgos,Burgos,LUNES,9,2024,110,14.1,22.5,6.0,9.8,25.9,0.0,70.0,145
2024-09-10,C.A.U. Burgos,Burgos,MARTES,9,2024,145,14.4,21.0,10.0,18.3,25.9,0.0,73.0,152
2024-09-11,C.A.U. Burgos,Burgos,MIÉRCOLES,9,2024,152,13.3,20.0,7.0,13.5,22.2,0.0,71.0,128
2024-09-12,C.A.U. Burgos,Burgos,JUEVES,9,2024,128,12.9,17.3,7.0,11.3,24.1,25.15,82.0,129
2024-09-13,C.A.U. Burgos,Burgos,VIERNES,9,2024,129,8.1,13.2,5.0,16.1,31.7,0.0,80.0,151
2024-09-14,C.A.U. Burgos,Burgos,SÁBADO,9,2024,151,11.5,21.6,2.8,14.3,24.1,0.0,55.0,88
2024-09-15,C.A.U. Burgos,Burgos,DOMINGO,9,2024,88,12.9,22.5,5.9,17.6,31.7,0.0,40.0,129
2024-09-16,C.A.U. Burgos,Burgos,LUNES,9,2024,129,12.4,21.3,5.0,20.6,37.0,0.0,49.0,155
2024-09-17,C.A.U. Burgos,Burgos,MARTES,9,2024,155,12.5,17.6,8.9,24.3,40.7,0.0,70.0,124
2024-09-18,C.A.U. Burgos,Burgos,MIÉRCOLES,9,2024,124,13.8,21.0,9.0,15.0,22.2,0.0,72.0,142
2024-09-19,C.A.U. Burgos,Burgos,JUEVES,9,2024,142,14.4,23.6,7.3,9.1,31.7,0.25,78.0,129
2024-09-20,C.A.U. Burgos,Burgos,VIERNES,9,2024,129,14.4,19.7,11.0,7.8,20.6,14.73,84.0,138
2024-09-21,C.A.U. Burgos,Burgos,SÁBADO,9,2024,138,14.9,20.8,11.0,8.1,14.8,1.52,84.0,118
2024-09-22,C.A.U. Burgos,Burgos,DOMINGO,9,2024,118,13.9,20.9,9.0,8.9,18.3,1.52,77.0,154
2024-09-23,C.A.U. Burgos,Burgos,LUNES,9,2024,154,12.3,18.9,7.0,8.9,20.6,0.0,71.0,153
2024-09-24,C.A.U. Burgos,Burgos,MARTES,9,2024,153,13.9,19.5,9.0,16.9,27.8,0.0,65.0,130
2024-09-25,C.A.U. Burgos,Burgos,MIÉRCOLES,9,2024,130,16.1,22.6,12.0,27.4,44.6,0.0,79.0,151
2024-09-26,C.A.U. Burgos,Burgos,JUEVES,9,2024,151,16.7,21.0,12.0,38.3,50.0,0.0,70.0,134
2024-09-27,C.A.U. Burgos,Burgos,VIERNES,9,2024,134,10.4,16.5,4.8,20.4,29.4,4.32,72.0,143
2024-09-28,C.A.U. Burgos,Burgos,SÁBADO,9,2024,143,8.3,14.6,3.0,8.5,20.6,0.0,76.0,126
2024-09-29,C.A.U. Burgos,Burgos,DOMINGO,9,2024,126,12.6,22.8,3.0,13.0,27.8,0.0,49.0,138
2024-09-30,C.A.U. Burgos,Burgos,LUNES,9,2024,138,15.4,24.9,8.0,8.3,16.5,0.0,58.0,142
2024-10-01,C.A.U. Burgos,Burgos,MARTES,10,2024,142,16.4,23.2,9.0,13.7,27.8,0.0,65.0,142
2024-10-02,C.A.U. Burgos,Burgos,MIÉRCOLES,10,2024,142,15.2,17.0,11.0,16.5,27.8,0.51,92.0,162
2024-10-03,C.A.U. Burgos,Burgos,JUEVES,10,2024,162,11.1,16.5,6.1,7.8,18.3,23.62,77.0,132
2024-10-04,C.A.U. Burgos,Burgos,VIERNES,10,2024,132,9.2,18.2,1.7,4.1,11.1,0.0,74.0,142
2024-10-05,C.A.U. Burgos,Burgos,SÁBADO,10,2024,142,13.2,18.9,5.0,14.6,29.4,0.0,79.0,140
2024-10-06,C.A.U. Burgos,Burgos,DOMINGO,10,2024,140,15.4,17.5,15.0,28.0,37.0,14.99,87.0,149
2024-10-07,C.A.U. Burgos,Burgos,LUNES,10,2024,149,13.3,16.4,10.0,23.7,44.6,28.96,91.0,149
2024-10-08,C.A.U. Burgos,Burgos,MARTES,10,2024,149,11.6,14.4,9.0,29.4,51.9,0.0,91.0,150
2024-10-09,C.A.U. Burgos,Burgos,MIÉRCOLES,10,2024,150,13.9,20.5,8.0,38.2,74.1,2.29,82.0,166
2024-10-10,C.A.U. Burgos,Burgos,JUEVES,10,2024,166,9.2,15.5,4.0,9.4,16.5,9.14,80.0,101
2024-10-11,C.A.U. Burgos,Burgos,VIERNES,10,2024,101,10.6,17.7,2.9,13.7,29.4,0.0,68.0,126
2024-10-12,C.A.U. Burgos,Burgos,SÁBADO,10,2024,126,13.9,19.3,10.0,15.7,24.1,1.27,84.0,130
2024-10-13,C.A.U. Burgos,Burgos,DOMINGO,10,2024,130,14.2,22.1,8.0,8.5,22.2,2.29,82.0,123
2024-10-14,C.A.U. Burgos,Burgos,LUNES,10,2024,123,14.9,20.5,10.0,9.1,22.2,0.0,89.0,151
2024-10-15,C.A.U. Burgos,Burgos,MARTES,10,2024,151,16.4,21.0,13.0,20.6,37.0,0.0,76.0,146
2024-10-16,C.A.U. Burgos,Burgos,MIÉRCOLES,10,2024,146,14.9,19.2,12.0,22.4,38.9,4.32,86.0,129
2024-10-17,C.A.U. Burgos,Burgos,JUEVES,10,2024,129,9.6,13.5,4.6,9.8,22.2,8.89,90.0,161
2024-10-18,C.A.U. Burgos,Burgos,VIERNES,10,2024,161,8.5,13.8,2.0,9.3,20.6,10.92,81.0,127
2024-10-19,C.A.U. Burgos,Burgos,SÁBADO,10,2024,127,12.2,14.5,11.0,15.2,22.2,0.0,91.0,122
2024-10-20,C.A.U. Burgos,Burgos,DOMINGO,10,2024,122,12.9,18.0,9.0,14.1,22.2,0.25,86.0,126
2024-10-21,C.A.U. Burgos,Burgos,LUNES,10,2024,126,12.7,19.4,6.8,8.9,24.1,0.0,82.0,145
2024-10-22,C.A.U. Burgos,Burgos,MARTES,10,2024,145,10.9,14.3,8.0,19.6,29.4,0.0,87.0,150
2024-10-23,C.A.U. Burgos,Burgos,MIÉRCOLES,10,2024,150,10.8,20.3,6.0,6.5,13.0,0.0,83.0,116
2024-10-24,C.A.U. Burgos,Burgos,JUEVES,10,2024,116,13.7,20.0,8.0,12.2,27.8,0.0,73.0,124
2024-10-25,C.A.U. Burgos,Burgos,VIERNES,10,2024,124,9.8,13.0,5.0,10.6,18.3,18.29,85.0,123
2024-10-26,C.A.U. Burgos,Burgos,SÁBADO,10,2024,123,5.6,9.6,3.7,9.1,16.5,2.29,92.0,103
2024-10-27,C.A.U. Burgos,Burgos,DOMINGO,10,2024,103,6.7,9.6,3.9,10.0,25.9,14.48,91.0,118
2024-10-28,C.A.U. Burgos,Burgos,LUNES,10,2024,118,9.4,14.2,6.7,19.3,35.2,1.02,88.0,130
2024-10-29,C.A.U. Burgos,Burgos,MARTES,10,2024,130,10.2,13.9,7.0,17.6,37.0,0.0,94.0,127
2024-10-30,C.A.U. Burgos,Burgos,MIÉRCOLES,10,2024,127,10.8,14.0,9.0,20.7,38.9,2.03,91.0,124
2024-10-31,C.A.U. Burgos,Burgos,JUEVES,10,2024,124,11.0,17.2,6.9,7.0,18.3,1.52,90.0,111
2024-11-01,C.A.U. Burgos,Burgos,VIERNES,11,2024,111,11.6,16.1,9.0,9.8,22.2,0.0,93.0,147
2024-11-02,C.A.U. Burgos,Burgos,SÁBADO,11,2024,147,12.2,18.8,8.0,9.1,22.2,0.0,81.0,124
2024-11-03,C.A.U. Burgos,Burgos,DOMINGO,11,2024,124,11.4,17.8,7.0,9.3,22.2,0.0,81.0,125
2024-11-04,C.A.U. Burgos,Burgos,LUNES,11,2024,125,10.7,17.5,6.0,8.5,24.1,0.0,85.0,141
2024-11-05,C.A.U. Burgos,Burgos,MARTES,11,2024,141,11.9,18.4,8.0,6.1,16.5,0.0,79.0,140
2024-11-06,C.A.U. Burgos,Burgos,MIÉRCOLES,11,2024,140,10.7,19.7,4.0,2.8,11.1,0.0,79.0,134
2024-11-07,C.A.U. Burgos,Burgos,JUEVES,11,2024,134,8.8,18.5,3.6,3.9,16.5,0.0,90.0,123
2024-11-08,C.A.U. Burgos,Burgos,VIERNES,11,2024,123,9.1,16.3,4.9,3.7,9.4,0.0,92.0,144
2024-11-09,C.A.U. Burgos,Burgos,SÁBADO,11,2024,144,10.2,15.6,3.6,5.9,14.8,0.25,86.0,118
2024-11-10,C.A.U. Burgos,Burgos,DOMINGO,11,2024,118,8.7,13.3,3.5,5.0,16.5,0.25,91.0,129
2024-11-11,C.A.U. Burgos,Burgos,LUNES,11,2024,129,9.1,12.4,7.0,18.3,35.2,2.29,85.0,120
2024-11-12,C.A.U. Burgos,Burgos,MARTES,11,2024,120,6.2,10.4,2.0,23.9,40.7,0.0,82.0,139
2024-11-13,C.A.U. Burgos,Burgos,MIÉRCOLES,11,2024,139,3.4,6.0,2.0,21.7,33.5,0.0,88.0,127
2024-11-14,C.A.U. Burgos,Burgos,JUEVES,11,2024,127,7.3,13.6,3.9,15.0,29.4,0.0,85.0,120
2024-11-15,C.A.U. Burgos,Burgos,VIERNES,11,2024,120,6.1,10.0,2.6,10.7,20.6,0.0,97.0,141
2024-11-16,C.A.U. Burgos,Burgos,SÁBADO,11,2024,141,6.9,12.0,4.0,9.1,18.3,0.0,96.0,136
2024-11-17,C.A.U. Burgos,Burgos,DOMINGO,11,2024,136,7.9,18.0,1.0,3.7,13.0,0.0,83.0,134
2024-11-18,C.A.U. Burgos,Burgos,LUNES,11,2024,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
2024-11-19,C.A.U. Burgos,Burgos,MARTES,11,2024,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149
2024-11-20,C.A.U. Burgos,Burgos,MIÉRCOLES,11,2024,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125
2024-11-21,C.A.U. Burgos,Burgos,JUEVES,11,2024,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160
2024-11-22,C.A.U. Burgos,Burgos,VIERNES,11,2024,160,4.2,7.8,1.0,11.3,22.2,0.0,76.0,136
2024-11-23,C.A.U. Burgos,Burgos,SÁBADO,11,2024,136,9.3,15.7,0.9,18.1,37.0,0.25,78.0,124
2024-11-24,C.A.U. Burgos,Burgos,DOMINGO,11,2024,124,12.3,16.1,5.0,40.4,59.4,0.25,63.0,116
2024-11-25,C.A.U. Burgos,Burgos,LUNES,11,2024,116,10.2,16.1,2.0,30.0,57.6,0.0,70.0,143
2024-11-26,C.A.U. Burgos,Burgos,MARTES,11,2024,143,5.0,8.8,1.7,10.6,20.6,16.0,89.0,146
2024-11-27,C.A.U. Burgos,Burgos,MIÉRCOLES,11,2024,146,3.9,10.1,0.0,6.7,14.8,0.0,91.0,144
2024-11-28,C.A.U. Burgos,Burgos,JUEVES,11,2024,144,5.4,15.7,-1.1,2.4,13.0,0.0,81.0,137
2024-11-29,C.A.U. Burgos,Burgos,VIERNES,11,2024,137,7.6,15.4,1.9,6.1,22.2,0.0,78.0,128
2024-11-30,C.A.U. Burgos,Burgos,SÁBADO,11,2024,128,9.2,14.5,3.4,8.7,16.5,0.0,88.0,126
2024-12-01,C.A.U. Burgos,Burgos,DOMINGO,12,2024,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119
2024-12-02,C.A.U. Burgos,Burgos,LUNES,12,2024,119,9.1,12.6,7.0,8.5,16.5,1.52,88.0,163
2024-12-03,C.A.U. Burgos,Burgos,MARTES,12,2024,163,6.7,11.1,4.8,9.8,18.3,0.51,93.0,134
2024-12-04,C.A.U. Burgos,Burgos,MIÉRCOLES,12,2024,134,5.3,8.7,2.0,10.7,29.4,2.79,91.0,130
2024-12-05,C.A.U. Burgos,Burgos,JUEVES,12,2024,130,7.6,11.2,2.1,11.1,20.6,0.0,84.0,101
2024-12-06,C.A.U. Burgos,Burgos,VIERNES,12,2024,101,8.6,10.1,8.0,14.6,20.6,0.0,97.0,127
2024-12-07,C.A.U. Burgos,Burgos,SÁBADO,12,2024,127,7.0,11.2,2.9,20.2,33.5,0.0,83.0,92
2024-12-08,C.A.U. Burgos,Burgos,DOMINGO,12,2024,92,2.3,5.6,1.0,21.5,40.7,0.0,0.0,131
2024-12-09,C.A.U. Burgos,Burgos,LUNES,12,2024,131,1.8,4.5,0.0,16.5,29.4,2.29,89.0,122
2024-12-10,C.A.U. Burgos,Burgos,MARTES,12,2024,122,1.9,4.4,1.0,9.1,22.2,0.0,91.0,144
2024-12-11,C.A.U. Burgos,Burgos,MIÉRCOLES,12,2024,144,1.3,3.7,0.0,4.8,13.0,1.78,90.0,150
2024-12-12,C.A.U. Burgos,Burgos,JUEVES,12,2024,150,1.3,5.7,-1.1,10.6,20.6,0.0,95.0,155
2024-12-13,C.A.U. Burgos,Burgos,VIERNES,12,2024,155,1.8,6.7,-1.7,5.4,13.0,0.25,92.0,143
2024-12-14,C.A.U. Burgos,Burgos,SÁBADO,12,2024,143,0.2,6.2,-3.1,3.0,13.0,0.0,95.0,139
2024-12-15,C.A.U. Burgos,Burgos,DOMINGO,12,2024,139,1.1,6.9,-3.5,4.6,16.5,0.0,93.0,136
2024-12-16,C.A.U. Burgos,Burgos,LUNES,12,2024,136,2.2,12.2,-4.0,7.8,20.6,0.0,81.0,146
2024-12-17,C.A.U. Burgos,Burgos,MARTES,12,2024,146,2.6,11.6,-3.9,8.5,18.3,0.0,72.0,153
2024-12-18,C.A.U. Burgos,Burgos,MIÉRCOLES,12,2024,153,7.9,11.9,1.8,18.0,37.0,0.0,71.0,144
2024-12-19,C.A.U. Burgos,Burgos,JUEVES,12,2024,144,6.6,9.4,2.0,24.1,42.4,3.3,87.0,150
2024-12-20,C.A.U. Burgos,Burgos,VIERNES,12,2024,150,2.4,6.8,0.0,9.3,18.3,0.0,90.0,142
2024-12-21,C.A.U. Burgos,Burgos,SÁBADO,12,2024,142,0.9,7.3,-3.6,5.4,14.8,0.0,88.0,132
2024-12-22,C.A.U. Burgos,Burgos,DOMINGO,12,2024,132,1.8,6.4,-2.4,10.2,29.4,0.0,90.0,150
2024-12-23,C.A.U. Burgos,Burgos,LUNES,12,2024,150,3.7,6.2,2.0,16.9,35.2,1.52,87.0,144
2024-12-24,C.A.U. Burgos,Burgos,MARTES,12,2024,144,5.4,9.5,2.0,10.7,22.2,1.78,93.0,112
2024-12-25,C.A.U. Burgos,Burgos,MIÉRCOLES,12,2024,112,7.0,11.7,3.0,15.0,29.4,0.0,94.0,120
2024-12-26,C.A.U. Burgos,Burgos,JUEVES,12,2024,120,3.9,13.8,-1.6,7.4,22.2,0.0,92.0,172
2024-12-27,C.A.U. Burgos,Burgos,VIERNES,12,2024,172,3.9,8.3,1.0,5.7,16.5,0.0,97.0,134
2024-12-28,C.A.U. Burgos,Burgos,SÁBADO,12,2024,134,1.5,10.0,-3.0,4.6,11.1,0.0,91.0,156
2024-12-29,C.A.U. Burgos,Burgos,DOMINGO,12,2024,156,-0.4,5.1,-3.0,3.0,7.6,0.0,98.0,163
2024-12-30,C.A.U. Burgos,Burgos,LUNES,12,2024,163,-1.3,2.2,-3.0,5.4,11.1,0.0,99.0,150
2024-12-31,C.A.U. Burgos,Burgos,MARTES,12,2024,150,-1.7,0.3,-3.2,5.2,11.1,0.0,99.0,142
2025-01-01,C.A.U. Burgos,Burgos,MIÉRCOLES,1,2025,142,-1.3,4.2,-5.0,8.3,16.5,0.0,97.0,243
2025-01-02,C.A.U. Burgos,Burgos,JUEVES,1,2025,243,0.8,4.0,-2.4,14.4,24.1,0.0,95.0,278
2025-01-03,C.A.U. Burgos,Burgos,VIERNES,1,2025,278,4.4,6.6,2.0,21.9,25.9,0.25,93.0,302
2025-01-04,C.A.U. Burgos,Burgos,SÁBADO,1,2025,302,6.3,8.9,5.0,22.2,27.8,2.29,90.0,291
2025-01-05,C.A.U. Burgos,Burgos,DOMINGO,1,2025,291,7.3,10.2,5.0,31.9,46.5,0.0,79.0,265
2025-01-06,C.A.U. Burgos,Burgos,LUNES,1,2025,265,5.6,9.2,1.0,22.6,40.7,7.87,84.0,209
2025-01-07,C.A.U. Burgos,Burgos,MARTES,1,2025,209,4.2,7.2,0.5,28.0,40.7,0.0,93.0,282
2025-01-08,C.A.U. Burgos,Burgos,MIÉRCOLES,1,2025,282,7.2,8.3,6.0,35.9,46.5,0.51,90.0,307
2025-01-09,C.A.U. Burgos,Burgos,JUEVES,1,2025,307,8.5,11.7,7.0,26.9,44.6,3.3,89.0,250
2025-01-10,C.A.U. Burgos,Burgos,VIERNES,1,2025,250,9.2,10.8,8.0,20.4,27.8,0.25,91.0,315
2025-01-11,C.A.U. Burgos,Burgos,SÁBADO,1,2025,315,8.4,11.5,1.0,14.1,27.8,4.57,87.0,249
2025-01-12,C.A.U. Burgos,Burgos,DOMINGO,1,2025,249,3.2,8.0,-3.0,14.8,31.7,0.25,83.0,251
2025-01-13,C.A.U. Burgos,Burgos,LUNES,1,2025,251,-1.5,4.9,-5.0,9.4,25.9,0.0,63.0,294
2025-01-14,C.A.U. Burgos,Burgos,MARTES,1,2025,294,-0.3,11.1,-7.0,5.6,25.9,0.0,59.0,264
2025-01-15,C.A.U. Burgos,Burgos,MIÉRCOLES,1,2025,264,-0.1,10.4,-8.5,9.4,29.4,0.0,49.0,239
2025-01-16,C.A.U. Burgos,Burgos,JUEVES,1,2025,239,2.4,6.6,-1.0,14.1,24.1,0.0,77.0,286
2025-01-17,C.A.U. Burgos,Burgos,VIERNES,1,2025,286,0.4,8.9,-5.0,3.9,13.0,0.0,83.0,233
2025-01-18,C.A.U. Burgos,Burgos,SÁBADO,1,2025,233,-0.7,8.2,-6.3,3.1,13.0,0.0,80.0,209
2025-01-19,C.A.U. Burgos,Burgos,DOMINGO,1,2025,209,0.8,8.5,-5.2,10.2,27.8,0.0,77.0,271
2025-01-20,C.A.U. Burgos,Burgos,LUNES,1,2025,271,4.5,7.0,2.0,14.1,24.1,1.27,91.0,263
2025-01-21,C.A.U. Burgos,Burgos,MARTES,1,2025,263,7.3,9.1,5.9,15.2,25.9,0.0,94.0,246
2025-01-22,C.A.U. Burgos,Burgos,MIÉRCOLES,1,2025,246,8.4,12.2,7.0,20.2,37.0,10.16,89.0,288
2025-01-23,C.A.U. Burgos,Burgos,JUEVES,1,2025,288,7.9,12.0,5.0,13.0,27.8,0.0,88.0,250
2025-01-24,C.A.U. Burgos,Burgos,VIERNES,1,2025,250,8.9,11.6,8.0,23.9,37.0,0.25,87.0,271
2025-01-25,C.A.U. Burgos,Burgos,SÁBADO,1,2025,271,6.8,10.0,4.0,27.4,44.6,1.78,85.0,228
2025-01-26,C.A.U. Burgos,Burgos,DOMINGO,1,2025,228,6.7,12.3,3.0,39.1,59.4,3.3,81.0,284
2025-01-27,C.A.U. Burgos,Burgos,LUNES,1,2025,284,7.2,11.2,2.0,38.2,53.5,10.67,87.0,304
2025-01-28,C.A.U. Burgos,Burgos,MARTES,1,2025,304,3.3,8.0,0.0,30.6,40.7,9.14,83.0,282
2025-01-29,C.A.U. Burgos,Burgos,MIÉRCOLES,1,2025,282,3.7,6.6,2.0,33.0,53.5,0.25,85.0,271
2025-01-30,C.A.U. Burgos,Burgos,JUEVES,1,2025,271,2.4,5.8,-0.6,25.7,50.0,3.05,81.0,264
2025-01-31,C.A.U. Burgos,Burgos,VIERNES,1,2025,264,1.1,7.2,-3.0,5.0,13.0,1.27,77.0,229
2025-02-01,C.A.U. Burgos,Burgos,SÁBADO,2,2025,229,1.8,9.0,-3.1,9.4,27.8,0.0,84.0,245
2025-02-02,C.A.U. Burgos,Burgos,DOMINGO,2,2025,245,-0.6,3.3,-5.3,5.2,22.2,3.05,95.0,225
2025-02-03,C.A.U. Burgos,Burgos,LUNES,2,2025,225,1.4,7.1,-2.0,12.8,27.8,0.0,92.0,303
2025-02-04,C.A.U. Burgos,Burgos,MARTES,2,2025,303,-0.2,6.4,-4.3,5.6,13.0,0.0,96.0,292
2025-02-05,C.A.U. Burgos,Burgos,MIÉRCOLES,2,2025,292,1.8,10.0,-4.7,9.8,25.9,0.0,82.0,252
2025-02-06,C.A.U. Burgos,Burgos,JUEVES,2,2025,252,2.6,10.1,-1.0,10.7,20.6,0.0,84.0,234
2025-02-07,C.A.U. Burgos,Burgos,VIERNES,2,2025,234,1.0,5.5,-2.0,16.7,29.4,12.95,92.0,264
2025-02-08,C.A.U. Burgos,Burgos,SÁBADO,2,2025,264,-0.1,5.5,-7.0,6.9,20.6,4.06,85.0,216
2025-02-09,C.A.U. Burgos,Burgos,DOMINGO,2,2025,216,5.9,9.6,2.0,14.8,22.2,0.0,89.0,288
2025-02-10,C.A.U. Burgos,Burgos,LUNES,2,2025,288,6.6,11.9,4.0,7.6,20.6,0.0,92.0,265
2025-02-11,C.A.U. Burgos,Burgos,MARTES,2,2025,265,7.7,13.1,4.7,11.3,24.1,7.62,78.0,271
2025-02-12,C.A.U. Burgos,Burgos,MIÉRCOLES,2,2025,271,6.0,9.5,3.0,7.6,18.3,6.35,88.0,271
2025-02-13,C.A.U. Burgos,Burgos,JUEVES,2,2025,271,4.7,8.3,-0.6,7.8,18.3,0.0,93.0,258
2025-02-14,C.A.U. Burgos,Burgos,VIERNES,2,2025,258,6.7,12.6,1.0,7.2,18.3,0.51,84.0,268
2025-02-15,C.A.U. Burgos,Burgos,SÁBADO,2,2025,268,5.8,16.6,-1.0,7.6,20.6,0.0,72.0,272
2025-02-16,C.A.U. Burgos,Burgos,DOMINGO,2,2025,272,7.9,15.3,0.8,6.3,16.5,0.0,63.0,238
2025-02-17,C.A.U. Burgos,Burgos,LUNES,2,2025,238,7.1,11.8,1.6,7.6,18.3,0.0,84.0,277
2025-02-18,C.A.U. Burgos,Burgos,MARTES,2,2025,277,6.3,16.3,0.0,7.8,20.6,0.0,80.0,303
